2017-12-25 13:28:58,741 INFO [org.springframework.context.support.AbstractApplicationContext:583] Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@28d1bb21: startup date [Mon Dec 25 13:28:58 CST 2017]; root of context hierarchy
2017-12-25 13:29:31,150 INFO [org.springframework.jmx.export.MBeanExporter:678] Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=65f39a25,type=ConfigurationPropertiesRebinder]
2017-12-25 13:29:31,175 INFO [org.springframework.jmx.export.MBeanExporter:671] Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2017-12-25 13:29:31,883 INFO [org.springframework.context.support.DefaultLifecycleProcessor$LifecycleGroup:343] Starting beans in phase 0
2017-12-25 13:29:31,898 INFO [org.springframework.cloud.netflix.eureka.InstanceInfoFactory:70] Setting initial instance status as: STARTING
2017-12-25 13:29:32,645 INFO [com.netflix.discovery.provider.DiscoveryJerseyProvider:70] Using JSON encoding codec LegacyJacksonJson
2017-12-25 13:29:32,647 INFO [com.netflix.discovery.provider.DiscoveryJerseyProvider:71] Using JSON decoding codec LegacyJacksonJson
2017-12-25 13:29:33,557 INFO [com.netflix.discovery.provider.DiscoveryJerseyProvider:80] Using XML encoding codec XStreamXml
2017-12-25 13:29:33,559 INFO [com.netflix.discovery.provider.DiscoveryJerseyProvider:81] Using XML decoding codec XStreamXml
2017-12-25 13:29:34,031 INFO [com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver:43] Resolving eureka endpoints via configuration
2017-12-25 13:29:34,285 INFO [com.netflix.discovery.DiscoveryClient:937] Disable delta property : false
2017-12-25 13:29:34,287 INFO [com.netflix.discovery.DiscoveryClient:938] Single vip registry refresh property : null
2017-12-25 13:29:34,288 INFO [com.netflix.discovery.DiscoveryClient:939] Force full registry fetch : false
2017-12-25 13:29:34,289 INFO [com.netflix.discovery.DiscoveryClient:940] Application is null : false
2017-12-25 13:29:34,290 INFO [com.netflix.discovery.DiscoveryClient:941] Registered Applications size is zero : true
2017-12-25 13:29:34,291 INFO [com.netflix.discovery.DiscoveryClient:943] Application version is -1: true
2017-12-25 13:29:34,291 INFO [com.netflix.discovery.DiscoveryClient:1026] Getting all instance registry info from the eureka server
2017-12-25 13:29:34,683 INFO [com.netflix.discovery.DiscoveryClient:1035] The response status is 200
2017-12-25 13:29:34,686 INFO [com.netflix.discovery.DiscoveryClient:1261] Starting heartbeat executor: renew interval is: 5
2017-12-25 13:29:34,692 INFO [com.netflix.discovery.InstanceInfoReplicator:59] InstanceInfoReplicator onDemand update allowed rate per min is 4
2017-12-25 13:29:34,711 INFO [com.netflix.discovery.DiscoveryClient:461] Discovery Client initialized at timestamp 1514179774710 with initial instances count: 0
2017-12-25 13:29:34,968 INFO [org.springframework.cloud.netflix.eureka.EurekaDiscoveryClientConfiguration:100] Registering application pfds-user with eureka with status UP
2017-12-25 13:29:34,970 INFO [com.netflix.discovery.DiscoveryClient$3:1296] Saw local status change event StatusChangeEvent [timestamp=1514179774970, current=UP, previous=STARTING]
2017-12-25 13:29:34,973 INFO [com.netflix.discovery.DiscoveryClient:812] DiscoveryClient_PFDS-USER/PC-20160606PUVI:pfds-user:19061: registering service...
2017-12-25 13:29:35,114 INFO [org.apache.juli.logging.DirectJDKLog:179] Initializing ProtocolHandler ["http-nio-19061"]
2017-12-25 13:29:35,193 INFO [org.apache.juli.logging.DirectJDKLog:179] Starting ProtocolHandler ["http-nio-19061"]
2017-12-25 13:29:35,224 INFO [com.netflix.discovery.DiscoveryClient:821] DiscoveryClient_PFDS-USER/PC-20160606PUVI:pfds-user:19061 - registration status: 204
2017-12-25 13:29:35,252 INFO [org.apache.juli.logging.DirectJDKLog:179] Using a shared selector for servlet write/read
2017-12-25 13:29:35,346 INFO [org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer:201] Tomcat started on port(s): 19061 (http)
2017-12-25 13:29:35,348 INFO [org.springframework.cloud.netflix.eureka.EurekaDiscoveryClientConfiguration:168] Updating port to 19061
2017-12-25 13:29:35,357 INFO [org.springframework.boot.StartupInfoLogger:57] Started UserStarter in 37.782 seconds (JVM running for 39.524)
2017-12-25 13:29:39,686 INFO [com.netflix.discovery.DiscoveryClient:937] Disable delta property : false
2017-12-25 13:29:39,688 INFO [com.netflix.discovery.DiscoveryClient:938] Single vip registry refresh property : null
2017-12-25 13:29:39,688 INFO [com.netflix.discovery.DiscoveryClient:939] Force full registry fetch : false
2017-12-25 13:29:39,688 INFO [com.netflix.discovery.DiscoveryClient:940] Application is null : false
2017-12-25 13:29:39,689 INFO [com.netflix.discovery.DiscoveryClient:941] Registered Applications size is zero : true
2017-12-25 13:29:39,689 INFO [com.netflix.discovery.DiscoveryClient:943] Application version is -1: false
2017-12-25 13:29:39,689 INFO [com.netflix.discovery.DiscoveryClient:1026] Getting all instance registry info from the eureka server
2017-12-25 13:29:39,694 INFO [com.netflix.discovery.DiscoveryClient:1035] The response status is 200
2017-12-25 13:29:44,698 INFO [com.netflix.discovery.DiscoveryClient:937] Disable delta property : false
2017-12-25 13:29:44,699 INFO [com.netflix.discovery.DiscoveryClient:938] Single vip registry refresh property : null
2017-12-25 13:29:44,699 INFO [com.netflix.discovery.DiscoveryClient:939] Force full registry fetch : false
2017-12-25 13:29:44,699 INFO [com.netflix.discovery.DiscoveryClient:940] Application is null : false
2017-12-25 13:29:44,700 INFO [com.netflix.discovery.DiscoveryClient:941] Registered Applications size is zero : true
2017-12-25 13:29:44,700 INFO [com.netflix.discovery.DiscoveryClient:943] Application version is -1: false
2017-12-25 13:29:44,700 INFO [com.netflix.discovery.DiscoveryClient:1026] Getting all instance registry info from the eureka server
2017-12-25 13:29:44,704 INFO [com.netflix.discovery.DiscoveryClient:1035] The response status is 200
2017-12-25 13:29:49,706 INFO [com.netflix.discovery.DiscoveryClient:937] Disable delta property : false
2017-12-25 13:29:49,706 INFO [com.netflix.discovery.DiscoveryClient:938] Single vip registry refresh property : null
2017-12-25 13:29:49,707 INFO [com.netflix.discovery.DiscoveryClient:939] Force full registry fetch : false
2017-12-25 13:29:49,707 INFO [com.netflix.discovery.DiscoveryClient:940] Application is null : false
2017-12-25 13:29:49,707 INFO [com.netflix.discovery.DiscoveryClient:941] Registered Applications size is zero : true
2017-12-25 13:29:49,708 INFO [com.netflix.discovery.DiscoveryClient:943] Application version is -1: false
2017-12-25 13:29:49,708 INFO [com.netflix.discovery.DiscoveryClient:1026] Getting all instance registry info from the eureka server
2017-12-25 13:29:49,710 INFO [com.netflix.discovery.DiscoveryClient:1035] The response status is 200
2017-12-25 13:29:54,711 INFO [com.netflix.discovery.DiscoveryClient:937] Disable delta property : false
2017-12-25 13:29:54,712 INFO [com.netflix.discovery.DiscoveryClient:938] Single vip registry refresh property : null
2017-12-25 13:29:54,712 INFO [com.netflix.discovery.DiscoveryClient:939] Force full registry fetch : false
2017-12-25 13:29:54,712 INFO [com.netflix.discovery.DiscoveryClient:940] Application is null : false
2017-12-25 13:29:54,713 INFO [com.netflix.discovery.DiscoveryClient:941] Registered Applications size is zero : true
2017-12-25 13:29:54,713 INFO [com.netflix.discovery.DiscoveryClient:943] Application version is -1: false
2017-12-25 13:29:54,713 INFO [com.netflix.discovery.DiscoveryClient:1026] Getting all instance registry info from the eureka server
2017-12-25 13:29:54,719 INFO [com.netflix.discovery.DiscoveryClient:1035] The response status is 200
2017-12-25 13:29:59,722 INFO [com.netflix.discovery.DiscoveryClient:937] Disable delta property : false
2017-12-25 13:29:59,722 INFO [com.netflix.discovery.DiscoveryClient:938] Single vip registry refresh property : null
2017-12-25 13:29:59,723 INFO [com.netflix.discovery.DiscoveryClient:939] Force full registry fetch : false
2017-12-25 13:29:59,723 INFO [com.netflix.discovery.DiscoveryClient:940] Application is null : false
2017-12-25 13:29:59,723 INFO [com.netflix.discovery.DiscoveryClient:941] Registered Applications size is zero : true
2017-12-25 13:29:59,723 INFO [com.netflix.discovery.DiscoveryClient:943] Application version is -1: false
2017-12-25 13:29:59,723 INFO [com.netflix.discovery.DiscoveryClient:1026] Getting all instance registry info from the eureka server
2017-12-25 13:29:59,726 INFO [com.netflix.discovery.DiscoveryClient:1035] The response status is 200
2017-12-25 13:30:04,727 INFO [com.netflix.discovery.DiscoveryClient:937] Disable delta property : false
2017-12-25 13:30:04,727 INFO [com.netflix.discovery.DiscoveryClient:938] Single vip registry refresh property : null
2017-12-25 13:30:04,727 INFO [com.netflix.discovery.DiscoveryClient:939] Force full registry fetch : false
2017-12-25 13:30:04,728 INFO [com.netflix.discovery.DiscoveryClient:940] Application is null : false
2017-12-25 13:30:04,728 INFO [com.netflix.discovery.DiscoveryClient:941] Registered Applications size is zero : true
2017-12-25 13:30:04,728 INFO [com.netflix.discovery.DiscoveryClient:943] Application version is -1: false
2017-12-25 13:30:04,728 INFO [com.netflix.discovery.DiscoveryClient:1026] Getting all instance registry info from the eureka server
2017-12-25 13:30:04,784 INFO [com.netflix.discovery.DiscoveryClient:1035] The response status is 200
2017-12-25 13:31:17,038 INFO [org.apache.juli.logging.DirectJDKLog:179] Initializing Spring FrameworkServlet 'dispatcherServlet'
2017-12-25 13:31:17,038 INFO [org.springframework.web.servlet.FrameworkServlet:489] FrameworkServlet 'dispatcherServlet': initialization started
2017-12-25 13:31:17,198 INFO [org.springframework.web.servlet.FrameworkServlet:508] FrameworkServlet 'dispatcherServlet': initialization completed in 159 ms
2017-12-25 13:31:35,110 INFO [org.hibernate.hql.internal.QueryTranslatorFactoryInitiator:47] HHH000397: Using ASTQueryTranslatorFactory
2017-12-25 13:34:34,297 INFO [com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver:43] Resolving eureka endpoints via configuration
2017-12-25 13:37:50,109 INFO [org.springframework.context.support.AbstractApplicationContext:984] Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@28d1bb21: startup date [Mon Dec 25 13:28:58 CST 2017]; root of context hierarchy
2017-12-25 13:37:50,112 INFO [org.springframework.context.support.AbstractApplicationContext:984] Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@65f39a25: startup date [Mon Dec 25 13:29:00 CST 2017]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@28d1bb21
2017-12-25 13:37:50,113 INFO [org.springframework.cloud.netflix.eureka.EurekaDiscoveryClientConfiguration:128] Unregistering application pfds-user with eureka with status DOWN
2017-12-25 13:37:50,113 WARN [com.netflix.discovery.DiscoveryClient$3:1294] Saw local status change event StatusChangeEvent [timestamp=1514180270113, current=DOWN, previous=UP]
2017-12-25 13:37:50,114 INFO [com.netflix.discovery.DiscoveryClient:869] Shutting down DiscoveryClient ...
2017-12-25 13:37:50,115 INFO [com.netflix.discovery.DiscoveryClient:901] Unregistering ...
2017-12-25 13:37:50,123 INFO [com.netflix.discovery.DiscoveryClient:903] DiscoveryClient_PFDS-USER/PC-20160606PUVI:pfds-user:19061 - deregister  status: 200
2017-12-25 13:37:50,137 INFO [com.netflix.discovery.DiscoveryClient:890] Completed shut down of DiscoveryClient
2017-12-25 13:37:50,144 INFO [org.springframework.context.support.DefaultLifecycleProcessor$LifecycleGroup:358] Stopping beans in phase 0
2017-12-25 13:37:50,153 INFO [org.springframework.jmx.export.MBeanExporter:449] Unregistering JMX-exposed beans on shutdown
2017-12-25 13:37:50,153 INFO [org.springframework.jmx.support.MBeanRegistrationSupport:241] Unregistering JMX-exposed beans
2017-12-25 13:37:50,210 WARN [com.netflix.config.sources.URLConfigurationSource:121] No URLs will be polled as dynamic configuration sources.
2017-12-25 13:37:50,210 INFO [com.netflix.config.sources.URLConfigurationSource:122] To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2017-12-25 13:37:50,217 INFO [org.springframework.context.support.AbstractApplicationContext:984] Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@3744a3ea: startup date [Mon Dec 25 13:29:17 CST 2017]; parent: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@65f39a25
2017-12-25 13:37:50,222 WARN [org.springframework.context.support.AbstractApplicationContext:994] Exception thrown from ApplicationListener handling ContextClosedEvent
org.springframework.beans.factory.BeanCreationNotAllowedException: Error creating bean with name 'org.springframework.cloud.netflix.eureka.EurekaDiscoveryClientConfiguration': Singleton bean creation not allowed while singletons of this factory are in destruction (Do not request a bean from a BeanFactory in a destroy method implementation!)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:216)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:302)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:197)
	at org.springframework.context.support.AbstractApplicationContext.getBean(AbstractApplicationContext.java:1078)
	at org.springframework.context.event.ApplicationListenerMethodAdapter.getTargetBean(ApplicationListenerMethodAdapter.java:283)
	at org.springframework.context.event.ApplicationListenerMethodAdapter.doInvoke(ApplicationListenerMethodAdapter.java:253)
	at org.springframework.context.event.ApplicationListenerMethodAdapter.processEvent(ApplicationListenerMethodAdapter.java:177)
	at org.springframework.context.event.ApplicationListenerMethodAdapter.onApplicationEvent(ApplicationListenerMethodAdapter.java:140)
	at org.springframework.context.event.SimpleApplicationEventMulticaster.doInvokeListener(SimpleApplicationEventMulticaster.java:172)
	at org.springframework.context.event.SimpleApplicationEventMulticaster.invokeListener(SimpleApplicationEventMulticaster.java:165)
